Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
1,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),70smcigm7ttqaz8fv6xsf87bo,2026-08-27 19:00:00,3czravw89omgc9o4s0w3l1bg5,false,true,false,true,false,ATH,ATH,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178,L 0-2,Edin Terzic,44,76.00,20.8%,20.8%,6,17,4,18,38,26.7%,33.1%,67.6%,42,9,47,9,47,5.00,13,0,51.0%,9,6,0,104,174,158,174,54,332,8,0,0,0,46.8%,118,0.25,52.4%,19,10,1,1,136,38.0,16.00,-,75.0%,0.0%,8.3%,8.4%,20.6,46.8%,5,12,0
2,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),72ps1vdo87zlm1ijk9fnyrcic,2026-08-22 15:00:00,3czravw89omgc9o4s0w3l1bg5,true,false,false,true,false,ATH,ATH,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,L 1-3,Edin Terzic,7,235.00,52.8%,55.6%,24,15,4,54,87,74.8%,58.1%,46.3%,27,16,61,6,61,13.00,64,0,54.5%,5,5,0,36,77,121,87,75,198,4,1,0,0,31.6%,164,1.37,66.7%,29,30,2,2,396,34.4,40.00,-,24.2%,12.1%,9.1%,9.0%,31.1,31.6%,18,30,2
