Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
1,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),78siwc5vq2syzzawbuf8rmsr8,2026-08-29 19:30:00,4ku8o6uf87yd8iecdalipo6wd,false,true,true,false,false,ATM,ATM,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,W 3-1,Diego Simeone,29,95.00,17.4%,21.7%,16,20,0,57,51,40.7%,71.4%,68.9%,0,0,0,0,0,5.00,47,0,0.0%,0,0,0,0,0,0,0,0,0,11,0,1,2,34.2%,181,0.93,55.7%,42,18,0,0,254,33.7,19.00,-,6.3%,18.8%,12.5%,82.2%,31.4,34.2%,12,5,2
2,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),731909x80ix52l5w07taqsqac,2026-08-23 15:00:00,4ku8o6uf87yd8iecdalipo6wd,true,false,false,false,true,ATM,ATM,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449,D 2-2,Diego Simeone,38,220.00,34.4%,40.6%,19,22,7,64,78,53.8%,50.3%,49.9%,33,15,71,6,71,14.00,93,1,61.5%,10,6,2,88,174,149,142,93,323,7,0,0,2,29.0%,151,0.78,58.7%,30,21,2,1,408,33.6,18.00,-,20.0%,17.1%,22.9%,28.9%,28.3,29.0%,19,20,0
3,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),6z77qknhbwckkkciwzs085yj8,2026-08-19 19:00:00,4ku8o6uf87yd8iecdalipo6wd,true,false,true,false,false,ATM,ATM,7012hpp3p5vg4fzyn3h0yvf09,MAL,MAL,182,W 2-0,Diego Simeone,19,210.00,28.6%,45.7%,26,8,11,77,50,61.0%,45.0%,42.4%,42,25,87,12,87,9.00,74,1,56.8%,11,3,0,84,132,161,96,113,293,5,2,0,0,28.3%,147,0.92,56.9%,24,16,0,0,364,35.8,24.00,-,20.0%,13.3%,10.0%,54.4%,27.2,28.3%,15,15,3
