Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
1,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),7772yfcbq8gnhrn7g0wnyx89g,2026-08-29 15:00:00,4grc9qgcvusllap8h5j6gc5h5,true,false,true,false,false,LEV,LEV,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,W 5-2,Luís Manuel Ferreira de Castro,46,150.00,42.9%,50.0%,10,9,10,35,43,34.3%,45.8%,59.2%,0,0,0,0,0,9.00,42,2,0.0%,0,0,0,0,0,0,0,0,0,10,4,1,0,34.1%,129,2.76,43.4%,21,18,5,3,328,33.9,15.00,-,22.2%,14.8%,18.5%,60.3%,21.2,34.1%,19,17,5
2,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),74ycln8d7fq9w6x1kyk1gr504,2026-08-24 17:30:00,4grc9qgcvusllap8h5j6gc5h5,false,true,false,false,true,LEV,LEV,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,D 0-0,Luís Manuel Ferreira de Castro,15,139.00,27.3%,31.8%,15,7,1,47,60,52.3%,55.8%,58.7%,33,17,54,8,54,7.00,32,0,51.7%,3,7,0,74,127,126,101,78,253,6,0,0,0,29.3%,120,1.28,49.1%,35,10,5,5,360,32.9,6.00,-,32.0%,0.0%,12.0%,25.2%,31.4,29.3%,11,23,2
3,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),70ecxis8a4v87q3igbbhvxn2s,2026-08-16 17:00:00,4grc9qgcvusllap8h5j6gc5h5,false,true,false,true,false,LEV,LEV,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,L 0-3,Luís Manuel Ferreira de Castro,20,98.00,22.2%,40.7%,21,10,3,35,85,50.0%,44.2%,59.4%,30,15,49,6,49,3.00,36,0,47.5%,4,7,0,58,109,152,123,80,261,10,0,0,0,29.3%,115,0.19,63.2%,26,25,3,3,342,37.0,12.00,-,9.1%,22.7%,0.0%,5.4%,30.4,29.3%,4,14,0
