Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
1,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),71l2f5qull2yzqxy409ojb2tw,2026-08-26 19:00:00,3kq9cckrnlogidldtdie2fkbl,true,false,true,false,false,RMA,RMA,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,W 4-1,José Mário dos Santos Mourinho Félix,15,237.00,14.8%,14.8%,19,17,7,70,73,56.3%,44.2%,43.9%,36,19,85,18,85,15.00,92,1,44.8%,4,3,0,69,133,119,115,68,252,8,4,0,0,28.2%,164,3.18,67.6%,20,28,0,0,350,39.2,21.00,-,14.7%,8.8%,5.9%,60.8%,28.8,28.2%,20,9,5
2,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),73zvl5ha7i4e8lo6sphnf613o,2026-08-22 19:30:00,3kq9cckrnlogidldtdie2fkbl,false,true,true,false,false,RMA,RMA,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,W 2-1,José Mário dos Santos Mourinho Félix,10,201.00,17.4%,26.1%,20,9,2,73,91,64.5%,60.0%,48.7%,48,30,97,11,97,16.00,71,0,55.2%,2,5,0,64,111,94,82,59,205,6,2,0,0,29.5%,163,2.71,68.5%,29,32,4,2,376,33.7,34.00,-,18.2%,30.3%,3.0%,38.8%,40.6,29.5%,21,20,3
