Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
1,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),74mxh8k281gelgxpzaagmamfo,2026-08-24 19:30:00,7012hpp3p5vg4fzyn3h0yvf09,true,false,false,false,true,MAL,MAL,1r541mega6d838hi0p44sv0h2,DEP,DEP,180,D 1-1,Juan Francisco Funes Arjona,10,188.00,32.1%,32.1%,17,18,2,41,72,62.8%,47.2%,45.7%,28,20,64,13,64,5.00,69,0,56.9%,3,8,1,62,121,138,111,86,259,6,1,0,0,22.0%,116,1.95,54.8%,25,25,0,3,317,31.0,28.00,-,10.7%,10.7%,14.3%,33.6%,35.2,22.0%,13,13,2
2,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),6z77qknhbwckkkciwzs085yj8,2026-08-19 19:00:00,7012hpp3p5vg4fzyn3h0yvf09,false,true,false,true,false,MAL,MAL,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,L 0-2,Juan Francisco Funes Arjona,30,148.00,20.0%,35.0%,8,26,4,32,52,39.0%,55.0%,60.5%,38,9,61,13,61,2.00,69,0,58.6%,8,3,0,123,200,100,139,38,300,6,0,0,0,29.1%,136,0.15,52.8%,35,17,0,0,358,34.8,24.00,-,30.0%,10.0%,10.0%,17.2%,29.6,29.1%,5,2,0
