gameId,Date,Team,opponent,Home,Away,Result,Section,ToquesCentroÁrea,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,ProgCarry,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,LBPOwnHalf,LBP,Juego dentro del área,juego interior,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,HighPrsrApp,GrndDlWn,FwdPass%,FwdPass,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,%PassFwd,TakeOn,PsRec,KeyPass,Int,Duels,Crosses,BgChnc,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,ExpG,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Goal
2026-08-22_VAL-CEL,2026-08-22 00:00:00,VAL,CEL,True,False,D 0-0,Total,5,33.3%,43.3%,3.64,61.2%,1,55,47,55,17,81,24,25,49,1,63,2,42,68,3,365,31,27.0%,132,0.087,6,27,19,1,26.8%,33.8%,27.0%,6,427,4,7,67,15,1,9,6,0,16,0,16,0,0,0,-,648,488,87.5%,87.7%,4,0,0.29,0.7,6,8,2,25.0%,50.0%,53.7%,55.6%,40,0
2026-08-25_VAL-BET,2026-08-25 00:00:00,VAL,BET,True,False,L 0-1,Total,10,12.5%,21.9%,4.09,59.7%,1,62,89,57,30,59,31,42,73,0,36,3,43,15,12,357,30,38.8%,144,0.07,10,14,8,1,22.9%,26.7%,38.8%,20,290,9,10,86,25,1,18,20,0,0,16,0,0,11,-11,-,575,371,78.2%,64.4%,9,0,0.56,1.12,8,16,3,18.8%,40.9%,46.5%,55.6%,46,0
