Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
1,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),759wkks5e6lybl2205pedxgd0,2026-08-20 19:00:00,3budh3j9xivsid3ptm8ptpy4k,true,false,false,false,true,RAY,RAY,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,D 1-1,Beñat San José,31,111.00,25.0%,32.1%,17,18,3,34,58,40.5%,55.9%,60.5%,27,10,41,4,41,6.00,32,0,50.6%,6,7,0,79,153,105,123,56,258,12,1,0,0,36.5%,118,0.42,50.6%,37,23,1,3,243,33.4,17.00,-,20.8%,8.3%,20.8%,50.8%,22.7,36.5%,8,22,1
2,34pl8szyvrbwcmfkuocjm3r6t,Primera División,830epggffy1nfkfyrtpqdwhlg,2026/2027,Primera División 2026/2027 (Spain),Primera División (Spain),71zqp0xwkbtm50t332jrwt0yc,2026-08-15 19:30:00,3budh3j9xivsid3ptm8ptpy4k,false,true,false,true,false,RAY,RAY,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,L 1-2,Beñat San José,29,73.00,35.9%,46.2%,16,21,2,28,35,39.5%,58.0%,67.0%,29,9,37,6,37,4.00,17,1,48.8%,6,8,0,79,136,101,102,56,237,9,1,0,0,45.4%,152,1.89,55.1%,43,11,1,2,208,33.5,21.00,-,27.8%,11.1%,27.8%,38.6%,18.2,45.4%,6,15,3
