Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery
21.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1s8ry79zt6zhqqa2eoakvm904,2026-01-04 15:15:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,True,False,BET,BET,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,L 1-5,Manuel Pellegrini,35.0,147.0,24.0%,32.0%,19.0,19.0,4.0,36.0,57,39.7%,38.2%,53.1%,20,13.0,42.0,5.0,42,10.0,38,0.0,49.8%,1.0,3.0,0.0,112.0,180.0,143.0,138.0,73.0,323,5.0,1.0,0.0,0.0,30.8%,124,1.06,47.3%,20.0,19.0,0.0,1.0,314.0,31.3,13.0,-,17.9%,14.3%,32.1%,7.0%,24.0,30.8%,13.0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1q09wu5t41r3rdtsv757pyf4k,2025-12-21 20:00:00,ah8dala7suqqkj04n2l8xz4zd,True,False,True,False,False,BET,BET,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450.0,W 4-0,Manuel Pellegrini,19.0,138.0,16.0%,24.0%,22.0,20.0,1.0,31.0,52,42.4%,53.4%,60.6%,14,13.0,33.0,5.0,33,13.0,34,1.0,57.5%,4.0,4.0,0.0,100.0,170.0,112.0,115.0,67.0,282,6.0,4.0,0.0,0.0,31.7%,120,3.3,60.0%,43.0,22.0,2.0,4.0,268.0,30.4,19.0,-,4.3%,26.1%,26.1%,78.9%,23.4,31.7%,19.0,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1kcl2n7fay0ptltdwj2k47tp0,2025-12-15 20:00:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,False,True,BET,BET,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,D 0-0,Manuel Pellegrini,18.0,103.0,30.0%,43.3%,16.0,17.0,3.0,27.0,33,38.2%,44.9%,64.8%,26,12.0,41.0,4.0,41,11.0,23,0.0,48.7%,4.0,5.0,0.0,96.0,149.0,121.0,110.0,64.0,270,11.0,0.0,0.0,0.0,40.1%,122,0.81,55.6%,22.0,13.0,0.0,2.0,211.0,35.1,14.0,-,22.2%,33.3%,33.3%,14.8%,17.8,40.1%,13.0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1gkqfp2d7qi9h6k34k3mo8zkk,2025-12-06 17:30:00,ah8dala7suqqkj04n2l8xz4zd,True,False,False,True,False,BET,BET,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 3-5,Manuel Pellegrini,29.0,167.0,22.9%,37.1%,14.0,15.0,12.0,52.0,49,50.3%,31.9%,49.8%,20,10.0,43.0,12.0,43,13.0,45,1.0,55.6%,8.0,5.0,0.0,70.0,127.0,182.0,132.0,107.0,309,4.0,3.0,0.0,0.0,36.0%,123,2.51,51.9%,28.0,18.0,0.0,1.0,254.0,33.9,8.0,-,18.5%,11.1%,25.9%,10.1%,19.6,36.0%,17.0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1eaz7mdny12eiuyeysnycnw2c,2025-11-30 15:15:00,ah8dala7suqqkj04n2l8xz4zd,False,True,True,False,False,BET,BET,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,W 2-0,Manuel Pellegrini,17.0,108.0,25.8%,35.5%,14.0,25.0,5.0,21.0,36,33.3%,38.2%,59.8%,30,3.0,39.0,5.0,39,5.0,29,1.0,68.5%,11.0,3.0,1.0,111.0,174.0,99.0,105.0,57.0,273,7.0,1.0,1.0,0.0,51.6%,112,1.1,43.5%,43.0,16.0,2.0,1.0,128.0,36.2,18.0,-,41.2%,23.5%,23.5%,52.0%,18.2,51.6%,9.0,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),18b3vyjp3y356x49ce7z1qdxw,2025-11-23 15:15:00,ah8dala7suqqkj04n2l8xz4zd,True,False,False,False,True,BET,BET,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,D 1-1,Manuel Pellegrini,17.0,213.0,36.1%,41.7%,22.0,21.0,8.0,65.0,80,63.9%,47.4%,50.2%,32,17.0,70.0,6.0,70,16.0,75,1.0,55.2%,8.0,7.0,0.0,74.0,125.0,187.0,121.0,117.0,312,3.0,1.0,0.0,0.0,32.5%,176,1.42,59.2%,26.0,22.0,2.0,5.0,396.0,33.4,19.0,-,20.0%,3.3%,26.7%,19.2%,23.3,32.5%,23.0,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),176p8ms7mmtnsyiwqb87aavx0,2025-11-09 17:30:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,False,True,BET,BET,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,D 1-1,Manuel Pellegrini,25.0,188.0,34.3%,42.9%,16.0,22.0,5.0,54.0,80,61.9%,51.2%,45.1%,27,21.0,69.0,7.0,69,8.0,58,1.0,48.1%,10.0,6.0,0.0,76.0,141.0,132.0,121.0,76.0,273,6.0,1.0,0.0,0.0,30.2%,171,1.65,63.8%,26.0,28.0,1.0,0.0,368.0,36.7,13.0,-,24.1%,6.9%,17.2%,30.6%,30.6,30.2%,9.0,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),11hplskmrac4dwfmqv72f9nh0,2025-11-02 19:00:00,ah8dala7suqqkj04n2l8xz4zd,True,False,True,False,False,BET,BET,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,W 3-0,Manuel Pellegrini,19.0,166.0,32.1%,32.1%,19.0,20.0,5.0,44.0,71,48.2%,55.4%,55.9%,40,11.0,61.0,5.0,61,10.0,47,1.0,44.9%,7.0,7.0,0.0,88.0,156.0,142.0,140.0,70.0,298,12.0,2.0,0.0,1.0,30.6%,169,2.36,45.3%,31.0,18.0,0.0,2.0,416.0,33.4,15.0,-,17.9%,10.7%,17.9%,85.9%,25.3,30.6%,15.0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ygjm4bbtl6jbrz9gsd661vys,2025-10-27 20:00:00,ah8dala7suqqkj04n2l8xz4zd,True,False,False,True,False,BET,BET,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,L 0-2,Manuel Pellegrini,23.0,322.0,34.9%,44.2%,16.0,22.0,9.0,61.0,98,73.1%,42.9%,39.1%,25,18.0,76.0,6.0,76,14.0,96,0.0,54.7%,10.0,8.0,0.0,52.0,108.0,174.0,121.0,109.0,282,5.0,0.0,0.0,0.0,31.2%,170,1.07,56.0%,30.0,31.0,5.0,3.0,446.0,33.3,29.0,-,15.0%,10.0%,27.5%,11.7%,25.7,31.2%,17.0,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),vue1zih02z58m1ihnz9pod90,2025-10-18 16:30:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,False,True,BET,BET,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,D 2-2,Manuel Pellegrini,21.0,202.0,41.9%,41.9%,13.0,14.0,2.0,72.0,72,66.4%,54.8%,50.7%,23,20.0,68.0,13.0,68,10.0,54,0.0,43.3%,3.0,6.0,0.0,52.0,85.0,108.0,68.0,73.0,193,9.0,1.0,0.0,1.0,30.8%,173,1.18,50.0%,20.0,24.0,3.0,2.0,442.0,32.3,12.0,-,13.9%,2.8%,19.4%,18.5%,29.4,30.8%,16.0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),rp9h3yrxylg9bwywpccje8lw,2025-10-05 16:30:00,ah8dala7suqqkj04n2l8xz4zd,False,True,True,False,False,BET,BET,c8llrezkm3b3op4afrou6b487,ESP,ESP,177.0,W 2-1,Manuel Pellegrini,23.0,153.0,17.9%,35.9%,16.0,19.0,8.0,40.0,52,50.3%,48.9%,53.5%,43,15.0,74.0,3.0,74,6.0,57,0.0,53.0%,6.0,6.0,0.0,96.0,159.0,136.0,128.0,71.0,295,13.0,1.0,1.0,0.0,37.7%,176,1.4,62.5%,42.0,16.0,3.0,3.0,326.0,34.2,12.0,-,3.6%,10.7%,32.1%,42.7%,22.9,37.7%,12.0,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),mulhl7s94em1faqw5y2499uc,2025-09-28 19:00:00,ah8dala7suqqkj04n2l8xz4zd,True,False,True,False,False,BET,BET,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450.0,W 2-0,Manuel Pellegrini,25.0,142.0,31.3%,43.8%,27.0,21.0,5.0,44.0,49,55.5%,46.6%,53.3%,37,17.0,59.0,6.0,59,7.0,50,1.0,45.7%,12.0,11.0,0.0,59.0,134.0,172.0,170.0,77.0,306,10.0,2.0,0.0,0.0,33.5%,174,0.76,57.4%,30.0,13.0,1.0,2.0,337.0,33.0,10.0,-,44.8%,20.7%,17.2%,83.9%,22.0,33.5%,12.0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),exqzwxpls360bd9qf89ggff8,2025-09-19 19:00:00,ah8dala7suqqkj04n2l8xz4zd,True,False,True,False,False,BET,BET,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188.0,W 3-1,Manuel Pellegrini,22.0,158.0,38.5%,41.0%,25.0,23.0,5.0,42.0,57,45.8%,52.8%,59.2%,33,12.0,52.0,5.0,52,15.0,39,0.0,52.0%,10.0,10.0,0.0,79.0,152.0,117.0,132.0,58.0,269,5.0,3.0,0.0,0.0,35.0%,172,2.25,66.2%,40.0,22.0,1.0,0.0,374.0,37.7,32.0,-,26.7%,10.0%,16.7%,68.5%,18.6,35.0%,21.0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),dh2jy2sqqln0u67dgau8p53o,2025-09-14 14:15:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,False,True,BET,BET,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855.0,D 2-2,Manuel Pellegrini,18.0,247.0,38.2%,52.9%,18.0,18.0,5.0,68.0,101,74.2%,60.8%,46.2%,26,13.0,72.0,6.0,72,21.0,69,0.0,54.9%,7.0,10.0,1.0,56.0,97.0,132.0,83.0,90.0,229,8.0,1.0,1.0,0.0,31.4%,171,2.12,58.3%,36.0,27.0,2.0,4.0,425.0,34.8,24.0,-,15.4%,2.6%,17.9%,15.9%,33.6,31.4%,28.0,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),9rnhp2t23qi248bbos0taxp0,2025-08-31 17:00:00,ah8dala7suqqkj04n2l8xz4zd,True,False,False,True,False,BET,BET,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174.0,L 1-2,Manuel Pellegrini,24.0,127.0,42.9%,42.9%,23.0,22.0,4.0,29.0,62,47.7%,52.0%,58.4%,19,13.0,36.0,4.0,36,5.0,35,0.0,58.0%,7.0,9.0,0.0,101.0,165.0,139.0,134.0,69.0,304,6.0,1.0,0.0,0.0,33.3%,151,0.62,61.3%,37.0,17.0,4.0,0.0,338.0,35.2,23.0,-,44.0%,8.0%,8.0%,24.5%,20.3,33.3%,9.0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),kxz64yu7ddap0d1agwdxugwk,2025-08-27 19:00:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,False,True,BET,BET,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,D 1-1,Manuel Pellegrini,33.0,206.0,31.4%,40.0%,10.0,21.0,5.0,54.0,63,58.3%,47.4%,46.7%,31,18.0,63.0,3.0,63,6.0,75,1.0,48.8%,6.0,2.0,1.0,79.0,127.0,123.0,102.0,69.0,250,6.0,1.0,0.0,0.0,27.8%,158,0.33,65.9%,24.0,20.0,5.0,1.0,356.0,33.5,18.0,-,20.0%,10.0%,10.0%,28.8%,33.4,27.8%,7.0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),5chzep0qs16scjx4m95i8owk,2025-08-22 19:30:00,ah8dala7suqqkj04n2l8xz4zd,True,False,True,False,False,BET,BET,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,W 1-0,Manuel Pellegrini,11.0,163.0,28.6%,32.1%,18.0,28.0,4.0,44.0,54,43.9%,53.7%,57.0%,33,13.0,63.0,6.0,63,13.0,49,0.0,53.0%,8.0,5.0,1.0,70.0,172.0,139.0,175.0,66.0,311,8.0,1.0,0.0,0.0,31.5%,148,1.95,45.0%,38.0,17.0,4.0,1.0,344.0,36.2,21.0,-,13.8%,27.6%,20.7%,73.5%,27.9,31.5%,16.0,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2t5f41usmgztitxkybrycidw,2025-08-18 19:00:00,ah8dala7suqqkj04n2l8xz4zd,False,True,False,False,True,BET,BET,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,D 1-1,Manuel Pellegrini,17.0,116.0,28.0%,40.0%,17.0,22.0,5.0,26.0,44,28.7%,36.0%,58.0%,26,13.0,41.0,5.0,41,8.0,39,0.0,56.9%,9.0,7.0,0.0,112.0,228.0,131.0,195.0,52.0,359,7.0,1.0,0.0,0.0,35.3%,114,1.86,56.4%,31.0,15.0,1.0,1.0,212.0,32.2,12.0,-,11.8%,29.4%,23.5%,42.2%,21.1,35.3%,12.0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-21_BET-RSO,2026-08-21 00:00:00,,True,False,,,,BET,,,,RSO,,W 1-0,,,,21.2%,27.3%,,,,,73,,,,32,,,,57,,67,,,,,,,,,,,342,,,,,32.6%,157,1.25,,,,,,,,,,,,,,,32.6%,,13,1,Total,13.0,5.09,55.6%,1.0,67.0,50.0,23.0,94.0,25.0,0.0,2.0,58.0,53.0,6.0,37.0,0.069,6.0,22.0,20.0,1.0,27.4%,23.5%,22.0,415.0,16.0,17.0,95.0,25.0,22.0,14.0,0.0,0.0,42.0,11.0,0.0,11.0,-,680.0,481.0,86.3%,85.1%,17.0,1.0,1.19,1.0,14.0,18.0,7.0,38.9%,42.9%,55.8%,64.0%,57.0
,,,,,,,2026-08-25_VAL-BET,2026-08-25 00:00:00,,False,True,,,,BET,,,,VAL,,W 1-0,,,,28.0%,32.0%,,,,,74,,,,52,,,,88,,67,,,,,,,,,,,331,,,,,26.9%,145,0.71,,,,,,,,,,,,,,,26.9%,,13,2,Total,5.0,4.73,60.9%,1.0,65.0,55.0,24.0,104.0,36.0,1.0,2.0,51.0,47.0,16.0,38.0,0.047,8.0,32.0,11.0,2.0,25.9%,31.1%,15.0,473.0,12.0,10.0,86.0,18.0,15.0,16.0,0.0,0.0,48.0,11.0,0.0,11.0,-,766.0,540.0,87.6%,85.6%,13.0,1.0,0.47,1.0,10.0,15.0,3.0,20.0%,32.1%,53.5%,44.4%,53.0
,,,,,,,2026-08-29_LEV-BET,2026-08-29 00:00:00,,False,True,,,,BET,,,,LEV,,L 2-5,,,,42.9%,46.4%,,,,,75,,,,0,,,,0,,58,,,,,,,,,,,0,,,,,29.5%,169,1.92,,,,,,,,,,,,,,,29.5%,,35,2,Total,21.0,3.55,-,3.0,79.0,58.0,12.0,136.0,0.0,0.0,0.0,0.0,48.0,0.0,38.0,0.096,9.0,28.0,21.0,2.0,28.3%,26.9%,19.0,494.0,14.0,7.0,94.0,33.0,19.0,0.0,0.0,16.0,0.0,22.0,55.0,-33.0,-,782.0,573.0,86.4%,87.5%,14.0,1.0,1.51,2.0,18.0,20.0,6.0,30.0%,41.7%,63.8%,66.7%,41.0
