Team,Section,,Date   arrow_drop_down,opponent,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
Sevilla,Total,,-,48,114.00,29.9%,36.4%,43,37,6,64,91,41.1%,41.9%,58.1%,48,22,79,22,79,5.00,50,3,51.6%,9,13,0,159,296,288,272,153,584,15,5,0,0,44.4%,268,3.45,50.3%,82,25,5,6,360,35.1,15.00,-,26.0%,8.0%,22.0%,51.9%,20.4,44.4%,20,32,4
Sevilla,Seasons,,Luis García,48,114.00,29.9%,36.4%,43,37,6,64,91,41.1%,41.9%,58.1%,48,22,79,22,79,5.00,50,3,51.6%,9,13,0,159,296,288,272,153,584,15,5,0,0,44.4%,268,3.45,50.3%,82,25,5,6,360,35.1,15.00,-,26.0%,8.0%,22.0%,51.9%,20.4,44.4%,20,32,4
Sevilla,Results,,Luis García,35,66.00,21.9%,28.1%,20,20,1,24,42,25.2%,41.9%,69.8%,24,9,34,8,34,3.00,18,2,48.9%,4,4,0,115,202,128,156,59,330,9,3,0,0,45.1%,128,1.26,47.9%,48,14,0,1,153,37.2,16.00,-,22.2%,16.7%,16.7%,78.6%,19.2,45.1%,7,8,2
Sevilla,Results,,Luis García,13,162.00,35.6%,42.2%,23,17,5,40,49,60.5%,42.0%,47.0%,24,13,45,14,45,7.00,32,1,60.3%,5,9,0,44,94,160,116,94,254,6,2,0,0,43.9%,140,2.19,53.7%,34,11,5,5,207,33.3,14.00,-,28.1%,3.1%,25.0%,23.4%,21.4,43.9%,13,24,2
