Team,Player,Min,ToquesCentroÁrea,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,ProgCarry,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,LBPOwnHalf,LBP,Juego dentro del área,juego interior,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,HighPrsrApp,GrndDlWn,FwdPass%,FwdPass,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,%PassFwd,TakeOn,PsRec,KeyPass,Int,Duels,Crosses,BgChnc,Aerials,1v1,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ExpG,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Date,GameKey,Opponent,PlayerClean,Position
ELC,Buba Sangaré (Wing Back),90.0,0.0,54.2,58.3,2.0,40.0,0.0,3.0,5.0,3.0,1.0,10.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,4.0,2.0,33.0,2.0,25.0,11.0,0.0,1.0,4.0,0.0,0.0,13.6,31.8,25.0,2.0,44.0,0.0,1.0,8.0,1.0,0.0,1.0,2.0,66.0,44.0,93.2,90.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,100.0,37.5,100.0,2.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Buba Sangaré,Wing Back
ELC,Tete Morente (Substitute),30.0,0.0,54.2,58.3,6.0,100.0,0.0,4.0,6.0,1.0,0.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,9.0,3.0,38.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0,23.1,38.5,1.0,13.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,24.0,13.0,76.9,83.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,60.0,,2.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Tete Morente,Substitute
ELC,L. Cepeda (Substitute),30.0,0.0,54.2,58.3,0.0,50.0,0.0,3.0,4.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,0.0,15.8,3.0,0.039,1.0,0.0,0.0,0.0,26.3,36.8,15.8,0.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,19.0,89.5,100.0,0.0,0.0,0.01,0.0,0.04,1.0,1.0,1.0,100.0,,0.0,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,L. Cepeda,Substitute
ELC,Javier Morcillo (Substitute),9.0,0.0,54.2,58.3,10.0,50.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,50.0,10.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,,1.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Javier Morcillo,Substitute
ELC,Umaru (Substitute),21.0,0.0,54.2,58.3,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,19.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,4.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0,100.0,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Umaru,Substitute
ELC,Álvaro Padilla (Substitute),9.0,0.0,54.2,58.3,20.0,100.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,28.6,2.0,0.0,1.0,0.0,0.0,0.0,42.9,0.0,28.6,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,7.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50.0,,2.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Álvaro Padilla,Substitute
ELC,Pedro Bigas (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Pedro Bigas,Substitute
ELC,E. Ponce (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,E. Ponce,Substitute
ELC,Josan (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Josan,Substitute
ELC,Alejandro Iturbe (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,Alejandro Iturbe,Substitute
